LogID,EmployeeID,ProjectID,Date,HoursWorked
872,3259,33,2024-08-01,5
873,1367,104,2024-12-09,5
874,3992,72,2024-11-24,6
875,4742,51,2024-04-10,8
876,1086,129,2024-07-12,2
877,3494,68,2024-11-26,1
878,5716,29,2024-11-27,5
879,1132,35,2025-01-13,2
880,1904,146,2024-09-12,3
881,4457,102,2024-08-05,5
882,2222,127,2024-05-13,6
883,2764,172,2024-03-31,6
884,3805,55,2024-06-19,6
885,2227,114,2024-12-18,1
886,2285,164,2024-05-27,6
887,1690,104,2024-03-22,6
888,5783,128,2024-08-17,4
889,5882,147,2025-01-24,6
890,5436,177,2024-03-06,5
891,5508,124,2025-01-04,6
892,2997,21,2024-07-20,2
893,5382,181,2024-06-12,2
894,2110,123,2024-10-22,5
895,5946,80,2024-07-20,1
896,1430,70,2024-04-20,4
897,5127,90,2024-07-06,6
898,4782,1,2024-12-07,2
899,1603,82,2024-07-14,7
900,1440,1,2024-12-10,2
901,1985,27,2024-06-11,3
902,2919,147,2025-01-21,2
903,5508,90,2025-01-24,8
904,1528,124,2024-03-07,5
905,5406,52,2024-05-02,2
906,3997,198,2024-07-25,3
907,4468,63,2024-12-22,7
908,2362,95,2024-05-18,7
909,1704,110,2024-11-26,6
910,1663,122,2024-11-08,5
911,1365,67,2024-07-12,6
912,1923,84,2024-07-01,5
913,4857,130,2024-09-18,7
914,1176,37,2024-11-11,8
915,1936,181,2024-05-02,8
916,1382,39,2024-06-13,2
917,1306,123,2024-05-04,4
918,5698,128,2025-01-21,1
919,3391,159,2025-02-07,6
920,3204,19,2024-11-29,6
921,5808,42,2024-02-29,3
922,2466,179,2024-11-05,3
923,4272,123,2024-03-23,7
924,1403,196,2024-08-20,7
925,5710,111,2024-07-15,1
926,3671,34,2024-06-18,3
927,2802,121,2024-07-28,5
928,3651,182,2024-12-23,7
929,1177,58,2024-06-07,7
930,5545,15,2025-01-20,4
931,1743,29,2024-06-11,7
932,3349,185,2024-09-06,3
933,5403,134,2024-09-30,2
934,1751,46,2025-01-01,2
935,1869,105,2024-09-12,2
936,5063,71,2024-09-03,1
937,4968,27,2025-02-09,1
938,1214,129,2025-02-10,5
939,2618,73,2024-02-28,7
940,3531,150,2024-12-15,7
941,4334,150,2024-05-17,8
942,2598,181,2024-11-29,6
943,1512,124,2024-04-02,2
944,1253,194,2024-07-12,6
945,5134,198,2024-05-23,8
946,1629,113,2024-09-22,4
947,4477,93,2024-11-16,7
948,1987,193,2024-09-01,2
949,2726,55,2024-09-08,4
950,3094,111,2024-04-29,7
951,2702,44,2025-01-07,3
952,1305,37,2024-06-05,4
953,5079,38,2024-06-27,5
954,3281,196,2024-11-27,3
955,5341,5,2024-04-12,2
956,3808,23,2024-08-18,7
957,3887,188,2024-10-13,8
958,4455,42,2025-01-08,7
959,2025,98,2024-11-16,1
960,5313,152,2024-03-14,4
961,3976,170,2024-11-07,3
962,1507,48,2024-11-13,1
963,5857,122,2024-07-01,6
964,3952,6,2024-03-05,2
965,2054,195,2024-06-11,7
966,3675,16,2024-11-12,8
967,3568,157,2024-10-25,2
968,2905,58,2024-03-13,5
969,5371,131,2025-01-16,8
970,5588,103,2024-06-12,7
971,5923,110,2024-05-22,8
972,3895,22,2024-05-09,2
973,2101,65,2025-02-09,1
974,4662,159,2024-05-13,4
975,2637,5,2024-05-11,2
976,2456,119,2024-12-13,8
977,4614,38,2025-01-04,2
978,1039,148,2024-07-06,5
979,4085,193,2024-05-05,3
980,5240,87,2025-01-06,6
981,3732,125,2024-09-11,5
982,3416,64,2024-05-30,6
983,1759,196,2024-10-05,4
984,5343,30,2024-06-21,5
985,4117,196,2025-01-28,8
986,1765,117,2024-11-21,8
987,3423,135,2024-04-07,1
988,2315,189,2024-07-22,6
989,5303,92,2024-11-28,3
990,4996,180,2024-05-16,1
991,5030,125,2024-12-29,3
992,4694,159,2024-04-14,5
993,4186,17,2024-12-28,5
994,3867,19,2024-03-30,7
995,2318,135,2024-03-25,6
996,1701,122,2024-03-27,2
997,5384,111,2024-11-22,2
998,3202,23,2024-10-09,3
999,2594,66,2024-08-14,5
1000,4988,123,2024-09-11,5
1001,5946,54,2024-08-19,4
1002,5146,76,2024-11-26,4
1003,2231,43,2025-01-26,4
1004,3613,139,2024-12-21,4
1005,4138,29,2024-04-08,5
1006,2909,163,2024-09-18,2
1007,2791,61,2024-03-09,4
1008,3929,156,2024-10-12,5
1009,2089,186,2024-05-07,3
1010,3382,135,2024-05-23,1
1011,5128,127,2024-10-07,4
1012,5964,17,2024-03-26,5
1013,3946,66,2024-10-22,6
1014,4570,150,2024-11-09,3
1015,2166,156,2024-05-06,7
1016,1601,57,2024-08-29,3
1017,3026,2,2024-05-14,5
1018,2585,92,2024-04-12,8
1019,1988,189,2024-07-26,7
1020,2966,173,2024-10-27,4
1021,2440,21,2024-06-24,7
1022,5616,184,2024-05-17,3
1023,1869,188,2024-03-06,7
1024,3064,95,2025-01-27,3
1025,2130,195,2024-07-26,2
1026,5379,164,2025-01-16,8
1027,5457,169,2024-03-04,1
1028,4730,19,2024-11-26,3
1029,2935,48,2024-03-20,7
1030,2077,135,2024-03-23,2
1031,2640,94,2025-02-10,8
1032,2393,139,2024-12-07,1
1033,1031,189,2024-10-14,3
1034,1704,96,2024-12-11,3
1035,1869,115,2024-09-03,6
1036,1233,4,2024-08-30,5
1037,1951,184,2024-12-10,5
1038,1059,134,2024-06-26,1
1039,3819,190,2024-07-20,7
1040,4601,115,2024-03-28,3
1041,4150,158,2024-08-17,5
1042,1302,187,2024-09-01,6
1043,3851,43,2025-01-18,3
1044,3945,105,2024-07-27,4
1045,2924,189,2024-12-18,8
1046,1317,56,2024-09-21,7
1047,2889,58,2024-11-25,5
1048,3716,187,2025-01-20,6
1049,5786,193,2024-09-10,7
1050,2882,188,2025-01-31,1
1051,4899,53,2024-02-23,6
1052,5114,11,2024-02-24,4
1053,2179,80,2025-02-07,1
1054,4856,109,2024-05-01,6
1055,5874,49,2024-05-11,2
1056,5456,42,2025-01-03,8
1057,1332,110,2024-03-01,4
1058,1528,62,2024-12-30,8
1059,3060,194,2024-03-02,2
1060,2099,91,2024-10-04,8
1061,1212,20,2024-04-01,4
1062,2715,17,2024-06-28,5
1063,3689,116,2024-12-18,1
1064,3331,172,2024-07-30,5
1065,4267,16,2024-04-03,2
1066,2033,58,2024-09-20,3
1067,2333,127,2024-04-09,1
1068,2841,149,2025-01-10,3
1069,5687,53,2024-10-08,2
1070,3139,82,2024-09-10,5
1071,5552,138,2025-02-12,1
1072,5092,123,2024-02-25,3
1073,1444,6,2024-05-24,2
1074,5175,17,2024-11-13,1
1075,2499,12,2024-07-15,8
1076,1927,42,2024-06-28,3
1077,1623,60,2024-08-21,2
1078,2480,161,2024-10-24,1
1079,4038,36,2024-11-18,5
1080,4386,23,2024-08-31,7
1081,4319,3,2024-06-01,2
1082,1234,121,2024-11-29,2
1083,2618,67,2024-06-09,8
1084,3692,62,2025-01-04,8
1085,3031,174,2024-10-08,8
1086,1387,9,2024-04-06,8
1087,2635,83,2024-11-27,1
1088,5134,22,2025-02-06,8
1089,2185,78,2024-07-30,6
1090,2968,178,2025-02-10,6
1091,1241,95,2024-02-21,7
1092,1562,112,2025-01-27,5
1093,3000,128,2024-10-18,1
1094,5902,54,2024-11-10,6
1095,2930,53,2024-05-12,4
1096,5901,33,2024-07-21,4
1097,3780,169,2024-07-11,4
1098,2676,92,2024-10-13,4
1099,3516,21,2024-12-23,1
1100,2678,26,2024-07-03,3
1101,5142,10,2024-04-12,3
1102,4747,64,2025-01-29,6
1103,4357,23,2024-03-13,6
1104,2652,67,2024-03-20,5
1105,5178,10,2024-06-19,1
1106,4842,109,2024-10-11,5
1107,3442,123,2024-03-18,2
1108,5886,1,2024-12-29,1
1109,1595,28,2024-04-07,2
1110,3613,39,2025-01-23,5
1111,5097,118,2024-09-11,8
1112,2497,107,2024-10-25,8
1113,4556,78,2024-12-15,3
1114,5862,186,2024-09-30,6
1115,5767,38,2024-06-10,1
1116,4359,65,2024-04-02,2
1117,2602,2,2024-09-16,2
1118,1915,70,2024-06-12,7
1119,2845,146,2024-05-17,4
1120,2996,52,2024-05-19,5
1121,1095,54,2024-07-23,5
1122,1493,146,2024-09-12,1
1123,4070,150,2024-08-23,3
1124,1150,175,2024-07-02,3
1125,2047,76,2025-01-10,2
1126,3804,75,2024-03-01,5
1127,1399,126,2024-10-04,7
1128,5951,111,2024-04-14,7
1129,5477,118,2024-12-09,5
1130,1552,156,2024-07-27,1
1131,1295,42,2024-05-05,4
1132,2144,39,2024-04-26,2
1133,1456,147,2025-01-01,7
1134,2554,20,2024-11-26,4
1135,1169,68,2024-04-21,7
1136,5806,155,2025-02-19,8
1137,2947,65,2024-05-13,5
1138,1254,91,2024-10-12,2
1139,3377,46,2024-10-10,6
1140,2321,192,2024-09-03,2
1141,3884,192,2024-04-17,7
1142,4608,185,2024-03-19,2
1143,3126,119,2024-05-23,6
1144,4497,50,2024-08-13,2
1145,3241,92,2024-06-05,5
1146,1401,99,2024-06-29,3
1147,3157,1,2024-06-30,4
1148,3377,3,2024-07-31,2
1149,1363,4,2024-03-20,3
1150,4939,155,2024-03-26,8
1151,4852,37,2024-05-29,2
1152,4413,23,2025-02-16,6
1153,3307,155,2024-03-05,4
1154,1085,89,2024-11-16,2
1155,2825,82,2024-12-05,4
1156,4886,2,2025-01-17,5
1157,1308,10,2024-11-29,8
1158,5358,172,2024-06-13,6
1159,2922,98,2024-04-10,1
1160,1631,90,2024-09-08,1
1161,5776,27,2024-09-15,6
1162,5961,37,2024-07-27,2
1163,3372,177,2025-02-19,1
1164,4301,29,2024-12-06,6
1165,4668,136,2024-03-07,5
1166,1727,125,2025-01-07,3
1167,2649,88,2024-07-11,8
1168,5313,60,2024-10-21,2
1169,2270,128,2024-02-28,5
1170,5544,93,2024-12-18,6
1171,1319,193,2024-12-23,2
1172,4476,77,2024-06-30,7
1173,3779,182,2024-05-22,3
1174,4059,25,2024-08-29,5
1175,5135,135,2025-02-17,8
1176,2603,22,2024-07-22,1
1177,3257,97,2024-08-04,7
1178,1830,111,2024-08-07,5
1179,1856,15,2024-12-23,1
1180,3649,131,2024-12-04,6
1181,2859,183,2024-03-09,5
1182,2103,125,2024-09-08,7
1183,3482,136,2024-11-15,1
1184,2821,48,2024-03-28,4
1185,5938,193,2024-04-05,2
1186,3080,95,2024-12-05,7
1187,4159,92,2024-04-10,3
1188,3441,83,2024-08-03,7
1189,4685,82,2024-12-19,6
1190,2256,180,2025-01-13,1
1191,3958,118,2024-02-26,1
1192,4652,38,2025-02-18,7
1193,3240,150,2024-03-07,4
1194,2940,185,2024-05-04,1
1195,1270,127,2025-01-24,6
1196,5831,105,2024-03-12,6
1197,5065,13,2024-09-09,8
1198,5980,164,2025-01-28,3
1199,4776,54,2024-05-08,6
1200,2113,105,2024-07-09,5
1201,1649,175,2024-07-20,8
1202,2180,47,2024-07-23,6
1203,3143,70,2025-01-28,7
1204,1017,72,2024-10-12,6
1205,1117,88,2024-03-25,4
1206,2546,101,2025-01-02,5
1207,4152,38,2025-01-23,2
1208,3694,117,2024-12-12,6
1209,5090,110,2024-03-01,4
1210,2277,176,2024-07-19,1
1211,4241,195,2024-04-19,7
1212,5943,22,2024-11-11,5
1213,4789,150,2024-08-14,5
1214,1372,190,2024-03-19,2
1215,3808,87,2024-06-23,3
1216,1156,1,2025-02-19,6
1217,3662,191,2024-12-05,8
1218,1465,120,2024-05-12,7
1219,5879,42,2024-03-29,7
1220,5900,110,2024-04-28,6
1221,5316,195,2024-12-14,6
1222,2774,130,2024-05-14,5
1223,1117,189,2024-05-28,3
1224,3104,103,2025-02-02,5
1225,2375,128,2024-07-01,2
1226,4204,61,2024-07-07,5
1227,5404,138,2024-03-11,3
1228,4547,36,2025-01-02,4
1229,4978,103,2024-08-04,1
1230,5318,57,2024-09-04,5
1231,2197,16,2024-09-20,4
1232,4412,141,2024-05-01,6
1233,1797,162,2024-08-07,2
1234,4893,22,2024-09-29,7
1235,1151,147,2024-04-02,8
1236,4250,146,2024-08-26,8
1237,1112,48,2024-10-20,2
1238,1683,138,2025-01-14,3
1239,2162,27,2024-08-26,6
1240,3380,142,2024-08-02,5
1241,5989,140,2024-12-12,1
1242,1161,86,2024-09-25,3
1243,2426,137,2024-10-27,5
1244,4662,163,2025-02-04,6
1245,1278,14,2024-04-15,8
1246,4392,24,2024-10-18,2
1247,2557,195,2024-05-11,7
1248,5593,100,2024-09-10,3
1249,2916,90,2025-01-07,8
1250,5751,46,2024-06-01,6
1251,4108,26,2024-06-11,8
1252,1303,174,2024-12-07,4
1253,5534,71,2024-03-06,8
1254,3774,29,2024-04-04,5
1255,5282,133,2024-05-24,5
1256,4246,30,2024-06-17,6
1257,5769,12,2025-02-02,8
1258,2001,61,2024-09-22,5
1259,4835,142,2024-02-21,3
1260,5007,31,2024-12-24,3
1261,5779,171,2024-09-11,8
1262,2719,76,2024-08-11,5
1263,4831,190,2024-12-19,6
1264,4182,180,2024-05-05,5
1265,3883,123,2024-07-02,2
1266,1999,195,2024-06-14,1
1267,1285,173,2024-05-22,6
1268,1421,23,2024-08-23,2
1269,3161,94,2025-01-20,1
1270,4066,133,2024-11-05,6
1271,3276,58,2025-02-08,2
1272,2495,97,2024-09-20,3
1273,4885,168,2024-12-02,1
1274,5624,12,2025-02-01,2
1275,3544,94,2024-09-12,1
1276,5127,17,2024-04-13,6
1277,5258,15,2024-07-27,1
1278,2842,171,2024-03-08,5
1279,5801,67,2024-05-12,2
1280,1722,128,2024-05-20,7
1281,2402,142,2024-10-27,5
1282,1446,187,2024-07-14,3
1283,3792,81,2024-10-15,6
1284,5523,96,2024-11-27,7
1285,4768,35,2024-04-08,2
1286,3552,30,2024-03-11,5
1287,2968,69,2024-03-30,8
1288,4889,13,2024-11-05,2
1289,5817,21,2024-07-12,1
1290,3732,38,2024-08-13,6
1291,3630,117,2024-11-14,4
1292,2965,56,2024-11-15,7
1293,2058,70,2024-02-27,1
1294,5832,68,2024-10-12,1
1295,1758,95,2025-01-04,7
1296,2796,24,2024-03-09,3
1297,2644,27,2024-09-04,3
1298,5850,8,2024-07-12,3
1299,1024,77,2024-09-26,5
1300,2240,64,2024-10-02,8
1301,5151,57,2024-11-20,1
1302,4098,133,2024-03-16,4
1303,2305,147,2024-12-27,5
1304,3543,127,2024-06-11,2
1305,4713,180,2024-06-09,2
1306,4956,111,2024-09-29,4
1307,5530,78,2024-04-30,3
1308,5304,173,2025-02-17,4
1309,5229,37,2024-02-26,7
1310,2306,143,2024-11-23,8
1311,5465,186,2024-08-13,5
1312,4175,27,2024-05-29,6
1313,4629,81,2024-10-03,8
1314,1782,91,2024-12-29,4
1315,1567,136,2024-04-24,8
1316,5623,48,2024-07-25,7
1317,5133,26,2024-12-09,5
1318,5274,78,2024-10-09,8
1319,1639,9,2024-11-20,3
1320,4701,143,2024-09-29,2
1321,5168,98,2024-10-19,2
1322,3400,109,2024-10-20,7
1323,3671,140,2024-08-01,3
1324,2173,89,2024-12-13,3
1325,2721,33,2024-10-19,2
1326,1105,122,2024-09-29,4
1327,2683,112,2024-12-29,2
1328,5317,106,2024-07-14,8
1329,2850,132,2025-01-22,4
1330,1863,5,2024-12-19,7
1331,4446,16,2024-11-01,1
1332,3566,181,2024-06-14,3
1333,1299,45,2025-01-07,6
1334,3909,68,2024-09-21,1
1335,5138,19,2024-10-26,6
1336,1771,13,2024-10-11,7
1337,3540,131,2024-12-10,5
1338,2463,5,2024-10-10,5
1339,4855,15,2024-12-05,8
1340,4119,33,2024-11-29,5
1341,3133,41,2024-11-08,6
1342,2710,34,2024-11-09,7
1343,1991,17,2024-12-11,4
1344,1711,41,2025-01-16,8
1345,5305,58,2024-08-15,6
1346,1039,7,2024-03-25,6
1347,2276,44,2025-01-30,5
1348,5858,37,2024-09-09,2
1349,2437,172,2024-06-13,7
1350,3994,120,2024-04-16,4
1351,2470,37,2024-09-14,3
1352,3100,15,2024-12-20,8
1353,1374,3,2024-07-11,5
1354,5252,194,2024-10-01,4
1355,5026,107,2024-07-18,5
1356,2114,102,2024-10-24,7
1357,3727,98,2024-09-27,5
1358,3399,60,2024-05-26,7
1359,4235,99,2024-04-17,6
1360,2266,63,2024-06-27,6
1361,4124,112,2024-09-26,8
1362,1654,84,2024-03-30,4
1363,5159,145,2024-06-13,4
1364,1509,95,2024-02-28,4
1365,3340,30,2024-12-15,2
1366,4163,37,2024-09-01,8
1367,2688,172,2025-01-29,3
1368,2389,126,2024-06-19,1
1369,3198,66,2024-09-28,6
1370,4912,169,2024-10-17,3
1371,3929,60,2024-12-23,6
1372,5800,198,2025-01-17,2
1373,1516,103,2024-05-05,8
1374,4659,141,2024-04-28,2
1375,2834,56,2025-01-30,2
1376,1030,24,2024-05-03,3
1377,4215,3,2024-04-02,2
1378,1326,192,2024-05-01,7
1379,4767,29,2025-01-10,2
1380,5112,144,2024-12-19,2
1381,1111,88,2024-12-29,4
1382,1107,132,2025-01-03,3
1383,3427,199,2024-05-16,3
1384,5379,54,2024-06-13,8
1385,5365,148,2024-12-19,5
1386,3532,79,2024-04-14,6
1387,4145,57,2024-12-17,6
1388,5694,103,2024-08-04,1
1389,1799,67,2024-07-25,8
1390,3438,127,2024-09-26,7
1391,3012,56,2024-09-24,2
1392,1426,89,2025-02-18,1
1393,4045,64,2024-03-12,5
1394,4289,195,2024-07-27,2
1395,3915,15,2024-10-18,6
1396,2240,88,2024-11-17,1
1397,4392,198,2024-02-28,5
1398,5214,149,2024-09-23,4
1399,4998,78,2024-08-21,4
1400,4007,155,2024-04-20,7
1401,4040,77,2024-07-23,5
1402,1599,87,2024-10-25,4
1403,3088,66,2024-04-05,7
1404,2185,77,2024-08-15,3
1405,3751,16,2024-12-12,6
1406,3585,126,2024-07-31,2
1407,5760,129,2025-01-31,8
1408,4514,66,2024-03-02,5
1409,5746,96,2024-10-26,6
1410,5055,66,2024-08-09,3
1411,5384,4,2024-04-27,1
1412,4937,194,2024-12-06,2
1413,2700,4,2024-05-13,2
1414,5508,77,2024-06-19,1
1415,3576,173,2024-09-25,2
1416,1136,1,2024-11-27,5
1417,3026,185,2024-05-18,3
1418,4536,67,2024-09-08,1
1419,5855,116,2024-10-12,2
1420,3891,143,2024-05-15,1
1421,3758,67,2024-06-25,2
1422,4774,97,2024-11-06,3
1423,1381,14,2024-11-03,3
1424,2529,10,2024-10-10,8
1425,5902,87,2025-02-06,5
1426,5572,171,2024-07-09,5
1427,4629,136,2024-10-29,6
1428,1849,1,2024-05-24,5
1429,5993,45,2025-02-02,5
1430,5128,92,2024-09-09,4
1431,2928,73,2024-04-13,5
1432,3166,171,2024-11-01,6
1433,5287,11,2025-02-02,5
1434,3122,169,2024-09-24,5
1435,5719,65,2024-12-09,8
1436,3919,168,2024-02-26,3
1437,5682,180,2025-01-09,7
1438,1473,67,2025-01-02,5
1439,2788,114,2024-06-09,4
1440,1114,45,2025-01-06,3
1441,2337,137,2024-02-21,4
1442,1339,198,2025-02-02,1
1443,3286,45,2024-07-02,6
1444,2197,83,2024-07-27,5
1445,1079,19,2025-01-29,6
1446,5560,131,2024-11-03,2
1447,3653,172,2024-04-05,1
1448,5658,141,2024-04-15,2
1449,5381,26,2025-02-04,1
1450,5319,148,2024-11-15,1
1451,3641,192,2024-09-26,7
1452,2257,151,2024-10-13,5
1453,1828,125,2024-08-06,3
1454,3719,105,2024-07-01,2
1455,5924,159,2024-03-02,4
1456,3811,198,2024-09-20,7
1457,4386,51,2024-12-28,8
1458,2966,125,2025-01-14,8
1459,3428,6,2024-12-20,7
1460,3842,17,2024-04-17,7
1461,1614,65,2024-07-26,3
1462,1563,172,2024-10-06,4
1463,5827,61,2024-12-12,1
1464,5353,95,2024-07-08,5
1465,1185,16,2024-09-18,8
1466,3193,196,2024-11-08,8
1467,5066,195,2024-04-16,3
1468,1246,135,2024-08-06,7
1469,5087,188,2024-11-02,3
1470,3235,23,2024-06-02,1
1471,1866,68,2024-03-27,6
1472,3088,148,2024-12-20,4
1473,1601,72,2024-09-20,7
1474,4034,164,2024-07-17,4
1475,3057,98,2024-09-29,8
1476,3132,122,2024-07-15,5
1477,1533,68,2024-07-02,4
1478,3043,26,2024-07-27,7
1479,1358,35,2024-10-21,4
1480,1378,53,2024-03-19,3
1481,3220,148,2025-02-12,3
1482,5489,10,2025-01-07,8
1483,5798,70,2024-05-14,2
1484,4308,3,2024-02-25,7
1485,3597,84,2024-09-25,8
1486,1784,46,2024-08-25,1
1487,3380,195,2024-12-30,1
1488,4604,80,2024-08-03,4
1489,1983,4,2024-03-29,5
1490,4943,40,2024-11-06,6
1491,3591,39,2025-01-07,7
1492,2043,145,2024-11-12,5
1493,3539,112,2025-01-27,1
1494,1862,29,2024-04-16,8
1495,2877,4,2024-12-13,2
1496,2836,118,2024-05-03,3
1497,5209,119,2024-12-29,8
1498,4527,65,2024-09-12,2
1499,2686,145,2024-06-20,8
1500,4402,192,2024-09-28,7
1501,2623,100,2024-06-29,2
1502,5958,47,2025-02-12,4
1503,3658,18,2024-12-07,7
1504,2933,71,2024-04-06,3
1505,1508,154,2024-05-27,6
1506,5562,24,2025-01-12,5
1507,4479,33,2024-05-04,3
1508,3657,90,2024-12-17,5
1509,2122,29,2024-06-02,6
1510,1290,88,2024-07-23,8
1511,3830,174,2024-09-17,1
1512,3210,92,2024-04-17,1
1513,5813,154,2024-05-23,5
1514,2401,169,2024-10-05,2
1515,1567,25,2024-12-25,3
1516,2474,143,2024-12-16,8
1517,2988,162,2024-06-19,4
1518,4788,179,2025-01-15,3
1519,4866,105,2024-09-04,3
1520,4261,72,2024-06-04,4
1521,4548,27,2024-10-20,7
1522,4252,132,2025-02-03,2
1523,2717,76,2024-03-06,4
1524,2013,20,2025-01-16,3
1525,2311,48,2024-03-02,4
1526,5571,181,2025-01-08,2
1527,1618,63,2024-04-23,8
1528,5737,145,2024-08-23,1
1529,5258,160,2024-12-08,8
1530,2983,112,2024-05-16,1
1531,3229,114,2024-02-20,1
1532,5821,194,2024-02-22,8
1533,1469,92,2024-11-05,3
1534,5117,85,2025-01-15,8
1535,5356,178,2024-09-06,4
1536,2140,141,2024-08-06,1
1537,2437,97,2024-10-10,3
1538,1537,155,2024-07-20,5
1539,1952,154,2025-02-06,1
1540,3814,53,2025-01-28,1
1541,4007,162,2024-07-20,5
1542,4995,74,2024-03-15,8
1543,2841,83,2024-03-12,5
1544,1851,120,2024-04-05,6
1545,2972,57,2025-01-08,7
1546,2192,12,2024-12-12,5
1547,4921,120,2024-07-19,1
1548,5629,118,2024-09-02,3
1549,3063,88,2024-05-08,7
1550,4047,193,2024-03-20,6
1551,5400,9,2024-03-22,7
1552,4559,173,2024-11-05,4
1553,5512,120,2024-05-05,5
1554,1305,44,2025-01-01,6
1555,5909,48,2024-10-14,8
1556,3848,19,2024-06-29,8
1557,3436,86,2025-01-04,5
1558,3805,101,2025-01-04,4
1559,2985,182,2025-01-16,3
1560,4937,76,2024-02-29,3
1561,1713,73,2024-03-09,6
1562,3896,164,2024-03-16,5
1563,2682,143,2024-07-14,5
1564,2334,122,2024-09-11,2
1565,4199,9,2024-03-12,5
1566,1175,119,2024-10-14,4
1567,4206,137,2024-10-28,8
1568,2417,46,2024-06-07,3
1569,2988,31,2024-03-22,6
1570,5854,119,2024-06-12,7
1571,2773,183,2024-10-21,2
1572,5267,126,2024-10-12,2
1573,2075,198,2024-03-19,7
1574,5761,110,2025-01-18,6
1575,1592,186,2024-12-02,6
1576,3979,103,2024-06-23,1
1577,4983,143,2024-03-12,2
1578,3411,40,2024-08-13,1
1579,1848,138,2024-07-27,1
1580,1494,1,2024-12-16,6
1581,1546,24,2024-04-28,7
1582,6000,64,2025-01-20,2
1583,3287,48,2024-10-21,6
1584,3698,94,2024-09-09,8
1585,4838,50,2024-05-06,2
1586,2541,3,2025-01-23,2
1587,1884,198,2024-10-03,1
1588,4957,102,2024-08-10,4
1589,4095,192,2024-10-26,2
1590,3366,25,2024-07-28,8
1591,4348,56,2024-10-20,6
1592,4072,41,2024-04-15,8
1593,4676,187,2024-03-10,8
1594,5716,161,2024-11-29,6
1595,1953,140,2024-07-12,5
1596,4301,106,2024-05-15,3
1597,4736,129,2024-10-24,7
1598,4180,127,2024-06-07,6
1599,3964,196,2024-06-03,1
1600,5028,69,2024-02-26,3
1601,4248,99,2025-02-01,5
1602,5416,59,2024-08-30,6
1603,4358,75,2024-08-09,2
1604,5972,158,2024-08-09,3
1605,5849,33,2024-10-09,1
1606,3705,40,2024-06-08,6
1607,2038,85,2024-07-20,7
1608,1071,22,2024-04-23,4
1609,3875,153,2024-03-13,8
1610,1106,98,2024-11-23,3
1611,1770,4,2024-08-12,8
1612,3010,12,2025-01-28,8
1613,3941,132,2024-04-14,2
1614,3193,151,2024-11-27,1
1615,4496,198,2024-07-25,3
1616,5312,58,2024-12-12,6
1617,5356,105,2025-01-20,4
1618,1934,119,2024-07-28,8
1619,1575,35,2024-11-06,2
1620,4931,58,2024-04-10,8
1621,5381,6,2024-10-08,8
1622,5088,135,2024-04-13,2
1623,3532,149,2024-07-02,1
1624,3420,143,2024-02-27,5
1625,1070,194,2024-09-22,7
1626,5475,87,2024-12-26,2
1627,2303,195,2024-03-26,6
1628,4815,140,2024-12-05,4
1629,3350,49,2025-01-23,8
1630,1255,190,2024-08-29,8
1631,2708,33,2024-11-27,1
1632,5788,61,2024-10-19,4
1633,1834,13,2025-01-05,2
1634,3765,141,2024-08-22,6
1635,3472,187,2025-02-12,5
1636,4743,28,2024-07-18,4
1637,3036,77,2025-02-12,4
1638,2968,152,2024-03-09,6
1639,1100,103,2024-04-22,6
1640,2853,158,2024-09-26,6
1641,4184,4,2024-11-17,6
1642,3356,13,2025-02-16,3
1643,1112,129,2024-10-10,7
1644,4159,172,2024-03-16,2
1645,1183,124,2024-12-14,3
1646,4853,49,2024-12-18,8
1647,1165,24,2024-06-01,1
1648,3138,34,2024-02-28,3
1649,3024,167,2024-07-23,3
1650,1455,170,2025-02-17,4
1651,3286,135,2024-09-10,3
1652,5823,151,2024-11-08,7
1653,1542,21,2024-09-14,2
1654,3666,43,2024-06-01,5
1655,3450,188,2024-03-17,5
1656,5938,152,2024-05-05,8
1657,4934,100,2024-05-07,4
1658,3887,195,2024-05-08,2
1659,5615,93,2024-08-14,3
1660,5293,156,2024-05-20,7
1661,4905,66,2024-03-25,4
1662,2689,132,2025-02-17,4
1663,2638,84,2024-04-11,4
1664,5729,164,2025-02-15,4
1665,5671,127,2024-06-21,6
1666,5083,57,2024-07-07,1
1667,2891,90,2024-11-23,4
1668,4206,57,2025-02-15,1
1669,1478,19,2024-04-26,6
1670,3367,31,2024-05-08,7
1671,3527,170,2024-07-02,7
1672,1367,188,2025-02-09,7
1673,2837,158,2024-07-24,5
1674,2716,176,2024-04-02,2
1675,1013,127,2024-08-19,3
1676,1536,73,2024-09-18,6
1677,4240,158,2025-02-14,6
1678,3318,41,2024-03-21,1
1679,5043,160,2024-08-18,5
