EmployeeID,Quarter,PerformanceScore,CompletedProjects,OverdueTasks
3744,Q3,1,3,2
5931,Q1,1,3,1
4542,Q1,2,8,0
1508,Q1,4,0,0
3388,Q3,4,7,3
2698,Q1,1,6,1
5482,Q4,2,2,1
3872,Q4,5,9,2
1326,Q4,1,9,1
5726,Q3,2,2,2
3955,Q1,5,0,2
2754,Q4,1,0,4
2939,Q1,1,6,2
4275,Q2,2,0,3
1334,Q2,4,0,4
4020,Q4,4,6,3
2557,Q4,3,7,3
5666,Q2,4,7,1
3526,Q4,4,9,4
3229,Q4,4,9,4
5886,Q4,3,5,4
4628,Q3,2,9,3
1375,Q3,1,7,3
5204,Q4,2,4,2
5289,Q4,1,5,2
2746,Q2,1,3,0
3764,Q4,5,8,3
1782,Q4,4,6,4
1726,Q4,1,9,1
5049,Q1,2,3,2
1461,Q1,3,0,1
4329,Q2,2,2,2
4477,Q4,2,6,0
5836,Q3,1,5,0
5732,Q3,4,5,1
3313,Q3,5,3,4
2900,Q1,1,1,1
5915,Q1,2,5,1
2163,Q3,1,5,1
4607,Q4,5,0,2
1017,Q1,3,7,3
3779,Q2,2,5,3
5999,Q3,3,7,2
1477,Q3,5,4,2
3159,Q1,3,2,3
3650,Q4,3,0,2
1925,Q4,5,6,1
1994,Q1,4,5,4
5419,Q3,5,7,3
5268,Q4,2,7,0
2720,Q2,1,1,1
1658,Q3,4,4,4
2793,Q3,5,8,2
5213,Q2,1,7,1
5548,Q2,5,0,2
5322,Q4,5,1,1
1345,Q3,1,2,3
2186,Q2,4,2,2
4995,Q3,5,7,1
2465,Q3,1,2,0
4223,Q2,1,8,3
3870,Q3,1,3,3
5952,Q4,1,3,0
3016,Q3,3,8,4
2372,Q2,5,2,0
4851,Q4,4,3,2
1694,Q4,3,3,0
5866,Q3,5,6,4
5712,Q2,1,1,2
1727,Q4,3,2,4
1576,Q1,1,9,3
5476,Q4,2,5,1
1709,Q3,4,1,1
2588,Q2,4,8,3
2145,Q3,2,5,0
2106,Q3,2,5,4
1028,Q1,2,7,4
1298,Q1,4,2,1
1993,Q4,1,8,1
1696,Q4,5,6,4
2637,Q4,1,9,1
3751,Q3,2,3,3
5017,Q1,4,9,2
2362,Q2,5,1,1
4015,Q1,5,0,3
2190,Q2,4,6,0
1313,Q2,4,9,1
2791,Q4,1,5,2
1894,Q3,4,7,1
1425,Q2,2,5,1
3257,Q2,4,9,4
4443,Q4,4,9,3
3090,Q2,2,3,0
4749,Q3,5,2,4
3369,Q4,4,1,2
4386,Q4,1,5,2
3077,Q1,5,9,1
2864,Q2,1,7,0
1908,Q3,3,9,3
2712,Q3,2,0,0
4699,Q3,1,2,4
5544,Q1,3,0,0
2205,Q4,4,7,1
2294,Q1,4,4,2
2372,Q1,2,1,4
4226,Q2,1,0,0
1776,Q3,3,1,3
2920,Q4,4,2,1
2129,Q1,5,8,0
1532,Q3,3,2,0
4102,Q3,2,6,4
1996,Q4,4,4,4
5937,Q1,2,8,2
5858,Q2,4,4,4
1451,Q3,1,6,1
5783,Q4,4,7,3
1308,Q4,1,2,4
1689,Q3,3,5,3
3190,Q3,3,9,1
2730,Q2,2,3,2
5759,Q2,2,4,1
4574,Q2,4,1,1
4482,Q2,5,0,1
1641,Q1,2,6,3
3696,Q4,2,4,1
5508,Q2,5,4,0
3941,Q1,5,3,1
1271,Q2,4,4,2
3295,Q2,2,4,4
5237,Q4,3,8,1
4922,Q2,5,4,3
2781,Q1,4,9,3
3943,Q2,2,1,1
2718,Q4,4,3,3
5325,Q4,2,2,3
4949,Q2,3,0,1
3744,Q1,5,7,1
4410,Q3,2,9,1
1906,Q3,1,2,2
2534,Q4,4,0,1
1618,Q2,1,4,0
5408,Q3,5,3,0
4889,Q4,5,4,3
3777,Q3,1,9,3
5476,Q3,5,7,4
5997,Q3,3,5,4
5276,Q3,1,3,0
3016,Q3,1,2,0
4384,Q3,4,5,3
4415,Q1,1,4,1
2351,Q4,4,9,2
5894,Q1,1,0,3
3132,Q1,3,4,1
1018,Q1,4,9,2
1467,Q3,2,2,3
2327,Q1,4,7,3
2471,Q3,3,7,2
5246,Q4,2,4,4
3303,Q3,4,2,0
3668,Q3,1,3,4
4318,Q3,5,3,1
2672,Q3,2,1,3
2749,Q4,4,8,1
4422,Q4,5,6,3
1157,Q1,1,1,3
2682,Q2,5,7,2
5376,Q3,3,6,3
5763,Q4,5,1,0
5438,Q4,1,7,3
3321,Q1,5,5,4
2465,Q3,3,3,2
2015,Q3,5,7,4
4227,Q2,3,4,4
3710,Q1,3,8,2
5536,Q1,1,8,4
4165,Q1,4,1,3
3829,Q1,4,2,4
3360,Q2,4,7,2
2657,Q2,1,7,0
2363,Q4,2,6,3
5912,Q2,1,6,4
2131,Q1,4,9,3
5168,Q2,4,7,3
4209,Q2,5,4,3
3395,Q4,1,2,0
1954,Q2,4,9,0
4232,Q2,4,0,3
1733,Q3,1,0,3
1143,Q3,4,9,0
3621,Q4,3,6,1
3245,Q1,5,1,0
2043,Q3,5,4,3
1495,Q3,4,1,2
4776,Q4,4,4,1
3145,Q2,2,8,3
4577,Q4,1,8,0
4724,Q4,2,5,4
5666,Q2,4,8,3
3410,Q2,2,7,0
3704,Q3,1,5,2
4192,Q3,3,9,3
5173,Q1,4,5,1
5212,Q3,4,0,4
2329,Q3,5,5,3
2275,Q4,3,7,4
3010,Q3,1,9,1
2864,Q1,4,4,4
2042,Q2,4,1,0
2490,Q4,4,1,4
5789,Q4,4,5,3
3592,Q4,4,5,2
1182,Q2,2,5,1
4070,Q1,1,0,2
4449,Q4,4,4,0
3009,Q4,5,1,4
3163,Q4,4,2,0
5673,Q4,3,0,2
5460,Q1,1,9,4
2470,Q4,4,9,0
4420,Q2,5,9,3
3315,Q1,5,0,1
4536,Q3,3,0,4
5994,Q2,2,6,4
1928,Q4,2,2,3
3073,Q4,2,6,2
1857,Q2,3,3,1
3106,Q4,1,2,0
1045,Q4,1,4,0
4638,Q4,2,9,3
1600,Q2,5,9,0
1463,Q1,3,5,4
1874,Q2,1,3,2
2500,Q2,1,0,0
1852,Q3,5,9,4
4645,Q4,5,6,1
2543,Q2,1,0,2
4366,Q2,4,8,0
5095,Q4,3,6,4
5309,Q2,4,4,3
4723,Q2,3,0,1
4565,Q3,3,8,1
5408,Q1,2,9,4
3732,Q4,3,3,4
3874,Q3,5,6,3
2460,Q1,1,2,0
2180,Q3,4,7,3
4516,Q4,2,1,0
1956,Q2,1,2,3
1838,Q4,4,1,1
1128,Q4,3,0,1
2050,Q3,2,6,0
3858,Q3,3,6,3
5029,Q1,5,8,1
1399,Q4,1,7,3
5095,Q3,1,0,4
5062,Q4,4,0,2
2448,Q3,1,7,3
4251,Q1,1,9,4
1686,Q1,1,4,2
1873,Q3,3,9,3
3880,Q4,2,0,3
5280,Q2,3,7,0
1235,Q4,3,2,2
5370,Q2,4,7,1
5715,Q2,4,2,2
1034,Q1,3,1,3
5827,Q1,3,9,0
4571,Q2,2,2,3
4565,Q2,2,7,3
2560,Q4,2,5,2
1170,Q4,1,2,1
4116,Q3,3,8,3
3160,Q2,4,3,4
3083,Q1,4,8,1
2984,Q3,4,5,3
2489,Q4,2,6,0
1878,Q2,2,4,2
1990,Q2,3,9,2
5641,Q3,5,0,1
2369,Q4,5,2,3
2925,Q2,4,6,2
4968,Q4,2,6,1
3036,Q4,5,9,2
2454,Q2,1,0,2
1903,Q4,2,7,3
5105,Q2,2,9,0
2969,Q2,1,2,4
2779,Q3,2,5,2
4592,Q2,3,2,4
5086,Q3,1,8,1
5694,Q2,4,6,3
2505,Q2,2,5,0
5632,Q3,1,4,3
3005,Q4,3,0,3
5369,Q1,4,5,4
4730,Q2,4,2,4
5032,Q1,3,1,1
3702,Q4,1,2,1
3110,Q3,1,4,1
5841,Q3,4,7,2
2993,Q2,4,1,1
4018,Q2,1,4,4
4740,Q1,2,7,2
5003,Q3,4,5,0
3863,Q2,1,0,2
3505,Q2,2,3,0
2069,Q3,5,0,0
4888,Q2,5,7,2
5314,Q4,3,7,3
1204,Q2,4,4,3
3170,Q3,2,4,3
1973,Q1,2,9,2
4961,Q4,4,7,3
4292,Q1,4,2,1
3521,Q3,4,0,2
3281,Q1,2,5,4
1754,Q2,5,2,3
2881,Q4,5,8,2
5795,Q1,3,2,4
2914,Q4,3,5,1
2103,Q4,2,7,2
3739,Q3,4,1,2
4912,Q1,3,6,0
2769,Q3,1,4,4
3265,Q1,1,8,0
4569,Q4,4,4,0
3803,Q4,2,9,4
4188,Q3,4,4,2
3311,Q4,5,9,4
2554,Q3,4,3,0
5026,Q1,5,4,2
4652,Q2,1,8,3
4887,Q2,4,1,1
2800,Q1,2,8,0
3164,Q1,1,5,1
1343,Q2,4,8,0
3693,Q1,4,2,1
4978,Q4,5,5,3
5731,Q1,3,7,2
4490,Q4,1,2,2
5237,Q4,4,4,4
3510,Q1,4,1,4
1259,Q4,1,8,0
1529,Q3,3,6,4
5484,Q4,2,9,4
4534,Q1,2,7,1
3551,Q3,4,5,2
2091,Q2,5,8,3
2894,Q3,2,6,4
5593,Q4,5,2,1
1643,Q1,2,4,4
5065,Q4,5,8,0
5348,Q2,3,2,0
2546,Q2,3,5,3
5540,Q4,4,1,2
4775,Q4,3,4,3
5401,Q1,1,0,1
4255,Q4,5,8,1
2463,Q2,1,5,0
4046,Q2,3,0,3
1231,Q2,5,3,0
5165,Q1,3,5,2
4582,Q2,3,1,3
5101,Q2,4,7,1
2025,Q3,4,3,3
5247,Q1,4,0,2
3996,Q3,3,7,1
5623,Q3,2,9,3
3107,Q2,4,8,3
2030,Q3,1,7,1
2851,Q3,1,4,2
1877,Q1,3,1,4
2033,Q4,1,6,0
1525,Q2,2,3,1
3221,Q3,2,9,0
5460,Q2,1,0,4
3452,Q3,2,4,4
1447,Q4,1,6,3
1097,Q1,2,7,1
4456,Q4,5,3,4
2120,Q4,4,4,4
1666,Q4,3,6,0
3754,Q4,4,3,4
1555,Q4,1,1,1
3054,Q2,4,6,0
5337,Q4,4,4,3
4089,Q4,2,6,3
4053,Q3,2,1,2
5688,Q4,2,6,4
2816,Q3,1,6,4
4108,Q3,2,7,2
2946,Q2,2,9,1
2920,Q3,3,9,1
4142,Q4,1,8,1
3918,Q2,5,9,0
5131,Q2,4,4,2
3088,Q4,2,5,2
4438,Q2,1,7,0
4279,Q3,3,8,0
1426,Q2,5,4,2
1427,Q4,5,3,2
5343,Q1,1,3,3
3963,Q3,2,5,2
4797,Q2,4,1,4
3850,Q2,1,4,0
4011,Q1,5,4,2
5947,Q2,1,4,2
3398,Q1,1,1,2
1248,Q1,1,0,0
1505,Q1,1,9,3
4200,Q1,2,0,3
4991,Q1,1,9,4
4209,Q3,3,0,4
4379,Q2,3,0,0
1920,Q4,1,8,0
1092,Q1,4,0,2
1623,Q1,3,9,2
1963,Q2,4,7,0
5521,Q4,2,3,3
5462,Q1,2,1,2
2700,Q1,1,6,2
3566,Q1,5,1,3
1094,Q1,1,7,1
5749,Q4,3,3,3
3400,Q1,2,9,3
3937,Q2,3,2,3
5551,Q1,2,7,2
1425,Q2,3,8,0
1233,Q3,5,4,0
4261,Q4,2,6,3
2408,Q2,4,9,2
5003,Q1,3,5,1
4393,Q4,5,6,2
1797,Q2,4,0,3
1529,Q2,2,4,3
5456,Q4,2,3,1
1318,Q4,2,5,0
2276,Q4,1,4,1
4865,Q4,5,2,3
2325,Q4,3,6,3
5519,Q3,2,6,4
1057,Q3,3,7,2
4414,Q4,1,5,0
5734,Q2,2,0,4
4563,Q4,3,4,3
1033,Q3,4,4,2
5015,Q4,3,0,1
5373,Q4,5,5,0
2744,Q3,2,5,2
5300,Q1,5,4,1
1041,Q4,2,2,3
3708,Q1,4,5,1
2118,Q2,2,2,1
5135,Q2,3,5,0
4087,Q3,4,1,0
5746,Q3,4,3,0
1103,Q4,4,8,0
1306,Q4,5,7,0
3666,Q4,2,6,0
5684,Q2,4,5,4
2605,Q2,2,4,2
2960,Q4,5,5,0
3083,Q4,1,8,0
2327,Q1,5,8,2
5358,Q2,5,2,3
5155,Q2,1,1,2
1447,Q4,5,2,0
3693,Q4,5,3,3
4461,Q3,3,7,2
1146,Q2,2,0,0
1578,Q3,5,6,4
5082,Q1,5,4,2
2176,Q1,4,1,3
5287,Q1,1,5,0
5939,Q3,1,7,1
3198,Q2,4,0,2
2784,Q1,2,3,3
5881,Q1,2,3,3
3308,Q4,2,8,0
1194,Q3,3,9,0
3168,Q4,5,9,4
2411,Q2,2,9,1
4650,Q4,3,4,2
3915,Q4,3,5,3
2706,Q4,3,2,3
1426,Q1,1,3,2
3511,Q2,4,6,3
4858,Q1,5,3,1
1595,Q4,3,5,0
5385,Q4,5,4,1
3284,Q2,4,4,4
5647,Q4,3,6,4
5645,Q2,1,3,1
5070,Q2,1,1,2
4346,Q1,2,2,4
5995,Q4,1,6,3
2537,Q3,1,9,4
2975,Q2,3,8,0
4659,Q2,3,9,1
3814,Q4,4,3,0
1475,Q3,5,9,2
4223,Q1,3,7,1
5673,Q1,2,3,3
5302,Q3,5,5,3
3369,Q2,2,8,1
1527,Q4,5,6,1
1762,Q4,1,2,1
2243,Q2,5,3,4
1361,Q3,4,1,0
4693,Q2,2,1,4
2104,Q1,4,2,2
2202,Q1,5,1,3
2723,Q2,3,2,2
5384,Q2,3,0,2
4591,Q3,1,2,0
4980,Q1,3,5,2
4571,Q2,2,2,2
5828,Q4,5,7,2
1158,Q4,3,9,0
1789,Q1,3,0,4
4530,Q1,2,4,1
2484,Q2,5,4,1
2333,Q2,2,0,3
5124,Q1,1,3,1
5051,Q2,3,6,0
5783,Q1,1,4,2
5211,Q2,2,9,3
4321,Q2,4,7,3
2425,Q1,5,7,4
4439,Q4,1,2,1
3531,Q4,2,1,4
2122,Q3,4,3,3
4933,Q3,2,1,3
2099,Q4,1,6,3
2580,Q2,1,7,4
1518,Q4,1,3,1
2538,Q4,1,4,1
1240,Q4,5,5,4
1666,Q2,4,7,0
2334,Q3,1,9,4
3899,Q1,2,3,1
1549,Q1,2,4,1
1597,Q2,1,3,2
5859,Q3,4,9,1
3870,Q1,5,2,2
4448,Q3,5,6,3
2413,Q3,3,7,2
3028,Q3,3,6,3
2510,Q1,2,8,4
4613,Q1,2,7,1
1045,Q2,1,4,1
2670,Q3,1,1,2
1283,Q4,5,6,0
5053,Q3,3,3,0
5077,Q1,2,5,3
3101,Q1,1,3,0
2152,Q3,4,0,4
1943,Q3,5,1,0
2178,Q3,4,7,3
5501,Q1,5,3,4
1936,Q3,2,4,3
2572,Q4,5,0,4
1600,Q1,5,0,4
3007,Q3,2,6,1
4176,Q4,2,0,4
5988,Q2,5,7,4
3591,Q2,1,8,0
3197,Q1,3,1,1
5267,Q2,5,0,2
2146,Q2,3,0,1
4695,Q2,4,2,3
2037,Q3,1,8,3
2111,Q2,3,0,4
5138,Q1,1,0,0
4433,Q1,5,0,0
2499,Q4,4,9,2
2946,Q2,1,0,4
4460,Q4,5,3,3
5149,Q3,4,8,1
4164,Q1,1,4,3
1608,Q2,5,9,4
4263,Q3,2,6,1
3588,Q1,2,9,1
2446,Q2,5,1,0
5673,Q2,3,2,0
1545,Q2,1,6,0
2518,Q2,5,9,2
5567,Q1,3,0,1
4655,Q2,4,9,1
5192,Q2,1,7,4
1877,Q4,3,8,0
2874,Q3,4,7,4
3417,Q4,3,2,3
5830,Q3,4,8,3
5715,Q4,4,8,0
3992,Q1,3,8,4
2747,Q2,5,2,2
2482,Q4,5,7,1
2351,Q4,1,4,1
2510,Q2,1,1,1
2394,Q4,4,4,4
2942,Q4,5,4,0
1374,Q2,1,5,0
4648,Q4,5,6,2
5176,Q1,5,9,0
2361,Q3,1,2,1
1032,Q1,1,3,0
4329,Q1,3,4,2
5411,Q1,4,5,3
1682,Q2,5,7,4
5417,Q2,4,2,4
5829,Q1,2,1,3
2066,Q1,1,4,4
2823,Q4,2,5,1
5052,Q1,4,7,1
2381,Q1,4,0,1
4582,Q4,2,7,1
1678,Q4,3,2,4
4545,Q1,3,9,2
3581,Q2,5,7,1
5557,Q4,5,2,1
5158,Q2,3,1,1
3472,Q2,1,7,2
5277,Q3,4,4,3
1460,Q3,1,2,0
1248,Q2,2,6,0
5731,Q3,1,6,1
1824,Q1,3,9,0
5963,Q4,1,5,1
5797,Q1,1,6,2
5346,Q2,4,7,0
1368,Q4,1,1,3
1560,Q1,2,6,2
3665,Q1,1,8,4
3018,Q2,2,1,3
5483,Q2,5,7,0
1345,Q2,3,1,2
1616,Q4,5,8,2
4633,Q1,4,5,3
5393,Q2,3,0,2
1879,Q2,1,4,1
1431,Q1,1,4,2
2979,Q4,2,0,0
1593,Q1,1,9,0
3105,Q3,5,3,4
2325,Q3,5,9,1
4323,Q4,5,1,0
5286,Q4,4,8,2
3167,Q1,4,3,2
4918,Q4,4,8,1
5444,Q4,4,9,0
4517,Q4,1,3,0
4090,Q1,2,3,3
3727,Q1,1,7,2
5133,Q3,2,9,2
5495,Q2,5,9,2
2757,Q4,2,1,0
3236,Q2,4,1,2
1966,Q2,3,3,2
4119,Q3,4,5,1
5814,Q4,3,9,0
3796,Q2,2,5,1
4970,Q4,1,2,4
5250,Q2,4,4,4
1166,Q3,5,8,3
5101,Q3,2,2,3
5164,Q2,2,1,3
3615,Q4,5,9,0
4889,Q2,5,9,3
1986,Q2,1,0,3
3879,Q3,2,2,3
4283,Q4,3,8,0
5502,Q2,2,6,0
5496,Q1,5,9,2
5898,Q1,1,8,0
1577,Q3,5,8,1
4565,Q1,5,6,3
2584,Q4,5,5,0
2181,Q4,1,1,3
4423,Q2,4,3,4
3981,Q4,5,0,4
4466,Q3,4,4,2
3919,Q4,1,9,1
4942,Q2,2,0,1
5834,Q3,5,3,4
3842,Q3,5,3,0
5719,Q3,2,2,1
3335,Q1,3,3,4
5327,Q3,5,5,4
4102,Q4,1,0,4
5366,Q3,5,6,0
1051,Q1,1,8,4
2917,Q2,2,9,1
4661,Q3,3,5,0
3672,Q4,5,9,1
1527,Q2,4,1,4
2834,Q4,4,3,4
1876,Q1,1,1,2
5294,Q3,2,2,1
2705,Q4,2,0,1
1818,Q1,2,5,2
4095,Q4,5,4,4
2692,Q3,3,4,3
1284,Q3,3,1,0
1450,Q4,2,6,1
3030,Q4,2,9,2
4261,Q2,2,4,4
2189,Q3,3,5,0
1965,Q3,3,9,0
3208,Q2,3,1,0
3787,Q2,4,6,2
4064,Q3,3,2,3
4111,Q1,5,7,4
1285,Q4,2,8,3
1729,Q3,5,1,2
1741,Q2,2,1,2
2467,Q2,1,3,4
3639,Q1,3,3,1
3942,Q1,4,9,0
5734,Q3,4,7,2
4089,Q2,2,4,3
4054,Q4,1,3,3
3973,Q4,3,4,1
4539,Q4,4,6,4
5097,Q1,1,1,4
2762,Q1,4,7,4
5206,Q4,4,9,3
5270,Q2,5,5,2
5634,Q4,4,4,3
2887,Q3,2,0,4
1125,Q1,5,1,4
1136,Q1,1,2,4
2108,Q1,4,0,1
4462,Q2,1,7,2
4088,Q3,4,8,0
4283,Q3,3,1,3
2125,Q1,3,7,4
2858,Q1,3,1,4
2807,Q2,2,8,4
1318,Q3,4,7,2
2048,Q2,4,7,1
1464,Q2,3,1,2
3217,Q2,1,6,3
1518,Q3,2,8,1
4828,Q2,5,4,0
1158,Q4,3,7,2
1076,Q1,2,3,3
4691,Q4,3,6,2
4100,Q3,4,1,0
2797,Q3,4,1,2
5507,Q3,4,8,2
3571,Q4,4,7,2
5531,Q4,4,0,0
4659,Q2,4,2,2
5930,Q2,1,7,1
5167,Q3,3,4,1
4154,Q2,1,5,0
1166,Q4,3,0,4
4516,Q1,4,7,2
5615,Q4,4,6,1
1212,Q3,4,0,0
3652,Q3,2,0,4
1223,Q4,4,6,4
5392,Q1,4,7,0
1460,Q1,5,9,2
4519,Q1,2,4,2
2742,Q3,2,0,1
4213,Q3,4,6,4
5165,Q4,2,2,4
3108,Q1,1,9,4
1917,Q1,4,3,2
4555,Q3,1,1,2
1457,Q4,5,2,1
3246,Q1,4,8,0
5924,Q4,4,7,2
1096,Q4,1,5,0
5741,Q1,5,5,3
2712,Q4,3,2,4
2005,Q2,5,6,0
5249,Q1,1,5,1
4969,Q4,1,1,4
4367,Q4,3,2,3
1211,Q2,5,4,3
3833,Q3,5,6,3
5480,Q1,1,9,4
5220,Q4,1,2,1
2717,Q3,2,5,0
4304,Q2,1,9,2
5677,Q2,1,1,4
1472,Q1,5,9,2
4936,Q1,4,9,1
5306,Q2,1,2,4
4390,Q3,4,1,2
2524,Q1,2,7,0
5326,Q4,3,2,4
2889,Q3,3,8,1
4435,Q2,3,1,2
2055,Q4,2,4,0
4296,Q1,1,1,3
3703,Q1,1,3,4
2786,Q1,5,9,3
4036,Q2,1,4,4
2244,Q2,4,6,4
4997,Q4,2,2,0
1968,Q4,4,6,3
4901,Q4,3,4,1
5353,Q2,1,5,2
3501,Q4,3,4,1
4714,Q3,2,1,3
3163,Q4,1,3,2
4111,Q4,4,3,2
2984,Q3,3,5,0
5759,Q4,1,2,2
5189,Q4,5,4,2
4181,Q4,1,8,3
4579,Q1,1,4,4
5834,Q2,1,8,3
1186,Q4,4,1,0
3106,Q2,5,3,3
2855,Q2,5,4,2
1672,Q1,2,0,2
4320,Q4,2,6,1
4950,Q4,3,4,4
4297,Q1,1,3,3
5719,Q1,2,8,3
5295,Q1,4,1,1
1597,Q2,1,2,0
3691,Q2,4,2,4
1872,Q3,5,7,0
5698,Q2,3,6,2
2932,Q1,2,0,2
5872,Q4,5,5,4
2081,Q1,3,1,1
2726,Q1,1,6,1
2233,Q4,3,0,3
3604,Q1,1,1,0
2865,Q1,1,1,1
3180,Q4,5,0,1
1916,Q2,5,2,3
2286,Q1,1,0,2
1741,Q2,3,8,1
1474,Q3,2,1,3
3169,Q4,3,0,0
3562,Q2,5,0,3
5248,Q1,1,7,3
4028,Q1,2,3,1
5945,Q2,2,1,0
3257,Q1,2,0,3
1253,Q3,4,4,2
3308,Q2,1,6,1
1294,Q2,2,6,0
3397,Q1,1,5,2
5499,Q2,5,2,0
5898,Q3,4,2,3
3949,Q2,5,5,4
3610,Q2,4,8,0
2312,Q1,4,6,4
3781,Q1,4,0,2
5842,Q2,4,4,2
3123,Q3,5,0,3
4643,Q4,5,3,4
4799,Q4,1,7,4
5796,Q2,1,2,3
2369,Q4,1,2,2
1889,Q2,3,0,2
1220,Q4,1,9,4
1854,Q2,4,3,4
4985,Q2,5,9,1
4565,Q4,5,7,2
2954,Q4,2,1,0
4264,Q3,5,9,2
3826,Q3,2,0,1
1962,Q3,3,6,3
2612,Q3,3,5,2
1644,Q4,5,2,2
5138,Q2,2,6,2
1486,Q1,2,3,1
3519,Q1,3,2,0
2554,Q2,4,5,3
4874,Q3,3,9,3
2205,Q3,1,3,0
2460,Q1,2,0,1
1512,Q1,5,2,4
1490,Q4,5,3,1
5012,Q4,2,6,2
2349,Q2,3,2,4
1708,Q1,3,4,4
3447,Q4,2,8,4
1233,Q4,1,1,2
1489,Q1,5,2,3
4173,Q3,2,2,2
3921,Q4,5,8,0
2694,Q1,4,9,3
3507,Q4,3,1,4
4127,Q2,2,7,3
3636,Q4,1,1,1
3426,Q3,3,4,4
1387,Q1,2,9,0
2906,Q2,2,7,1
4460,Q3,1,8,0
3644,Q2,4,4,2
3802,Q4,1,6,2
1869,Q4,3,4,2
4822,Q4,3,8,1
4746,Q4,4,1,2
3444,Q4,2,1,4
2371,Q3,1,9,2
5848,Q4,4,7,1
3657,Q4,4,1,0
2011,Q4,1,0,3
5057,Q3,1,2,3
5576,Q1,4,8,4
3541,Q2,5,3,3
2894,Q4,2,8,2
1177,Q4,4,4,3
2762,Q3,5,3,2
3271,Q1,1,7,2
5852,Q1,4,7,3
1697,Q1,1,0,2
4289,Q1,3,5,4
4930,Q2,5,4,0
4163,Q4,4,7,0
2911,Q4,4,9,1
2941,Q4,1,7,3
1822,Q3,5,7,4
2808,Q1,4,9,4
5948,Q2,5,7,4
1285,Q2,1,9,4
5327,Q4,5,2,3
1282,Q1,1,9,2
5191,Q1,4,6,2
5841,Q3,5,0,0
1657,Q1,3,8,1
4244,Q1,2,5,4
5762,Q3,2,6,4
5384,Q4,2,8,0
1575,Q1,4,1,1
1175,Q1,3,4,3
1043,Q4,5,6,2
5628,Q2,3,6,4
5440,Q4,4,6,2
1347,Q1,5,6,4
4438,Q4,2,4,3
1882,Q2,5,8,4
1177,Q1,2,0,4
2942,Q1,4,9,0
3303,Q4,3,6,2
2110,Q2,5,4,0
1423,Q1,2,2,4
3848,Q3,2,4,3
5640,Q4,3,5,0
5068,Q1,4,0,3
1522,Q4,2,8,2
2064,Q2,2,1,3
4323,Q4,4,3,2
5535,Q3,5,0,0
5213,Q2,5,1,4
3151,Q3,1,0,4
1253,Q1,3,8,1
4367,Q1,2,8,3
2773,Q4,4,2,0
4928,Q1,4,4,3
4626,Q3,1,8,3
4366,Q3,4,9,4
4678,Q2,1,1,2
3802,Q1,3,3,1
2541,Q1,5,2,1
1523,Q4,4,8,4
3261,Q2,5,0,2
4914,Q4,2,7,4
5867,Q2,3,1,1
1992,Q3,3,5,2
2159,Q1,5,7,0
4047,Q1,3,3,1
3684,Q3,3,2,1
1600,Q2,1,7,2
2365,Q4,2,2,2
1859,Q1,1,1,2
1592,Q1,5,3,4
4410,Q3,2,7,4
4875,Q4,4,7,0
2510,Q3,3,2,4
4466,Q1,3,9,4
2266,Q4,2,4,4
1303,Q1,1,9,1
1167,Q4,4,6,2
1796,Q4,2,7,1
4084,Q4,5,7,4
1409,Q2,4,7,3
2666,Q2,3,8,4
3156,Q4,4,5,0
2065,Q4,2,2,2
2882,Q2,3,2,1
3112,Q4,2,0,1
4875,Q3,2,5,0
2730,Q3,1,0,0
3735,Q4,5,3,0
3710,Q4,1,9,2
1843,Q1,5,0,1
2825,Q1,5,3,1
5735,Q4,4,0,2
3079,Q2,3,3,4
3157,Q4,3,8,1
1551,Q4,3,1,1
2512,Q2,5,8,2
5354,Q3,5,0,1
1794,Q3,4,6,1
1444,Q2,2,8,0
1633,Q4,2,1,3
3773,Q4,4,9,4
4298,Q4,1,3,3
1883,Q4,1,4,3
3844,Q2,4,4,0
5362,Q4,2,7,1
2166,Q1,2,3,0
1559,Q2,1,9,4
1222,Q4,3,5,4
4491,Q2,5,6,1
2804,Q3,1,1,2
4835,Q1,4,5,3
2621,Q1,3,0,1
4257,Q1,3,6,2
2434,Q4,3,9,3
2074,Q4,2,0,3
1456,Q4,3,4,1
5190,Q1,2,9,1
5118,Q2,5,3,4
1119,Q1,2,0,2
1018,Q1,1,8,4
5489,Q3,5,4,2
2433,Q1,1,2,0
4784,Q1,2,8,0
5328,Q2,2,4,0
5560,Q2,2,1,3
2337,Q1,4,0,0
5378,Q1,4,3,3
2223,Q2,3,6,3
4046,Q3,1,2,2
4892,Q4,2,5,4
1227,Q1,4,4,3
3225,Q1,1,3,4
4952,Q3,4,9,3
3959,Q4,3,5,4
3316,Q2,3,1,4
3680,Q2,4,9,4
3212,Q2,5,1,1
1278,Q1,3,6,1
4870,Q4,4,7,1
2965,Q2,1,2,4
1234,Q3,2,7,0
5014,Q3,2,7,3
4585,Q4,2,5,1
5316,Q4,4,9,3
3172,Q3,1,3,3
4977,Q4,3,7,0
1230,Q1,4,4,0
5594,Q2,2,2,1
5300,Q1,3,6,3
1604,Q2,4,0,4
2644,Q1,1,2,0
5073,Q4,1,2,3
4139,Q3,3,3,2
3905,Q4,1,9,2
3330,Q1,3,5,3
5189,Q2,1,6,1
1993,Q4,4,7,4
3376,Q2,3,3,3
3830,Q3,3,1,4
2433,Q2,1,1,1
1223,Q2,3,6,2
4863,Q1,5,5,2
4571,Q1,2,9,0
4481,Q3,3,3,4
4855,Q3,1,5,4
